k_ma,A,B,trace,determinant,stable,string_of_classification
0.0,0.2128999978303909,0.9865000247955322,-1.1109384298324585,-0.8037021160125732,False,unstable saddle node
0.0099999997764825,0.218299999833107,0.9865000247955322,-1.1172223091125488,-0.7994623780250549,False,unstable saddle node
0.0099999997764825,0.0300999991595745,0.9855999946594238,-2.683202028274536,1.7727055549621582,True,stable spiral node sink
0.0199999995529651,0.223700001835823,0.9865000247955322,-1.1240602731704712,-0.7943081259727478,False,unstable saddle node
0.0199999995529651,0.0298999994993209,0.9855999946594238,-2.6991333961486816,1.7967647314071655,True,stable spiral node sink
0.0199999995529651,0.2238000035285949,0.9865000247955322,-1.1239078044891355,-0.794663667678833,False,unstable saddle node
0.0199999995529651,0.9861999750137328,0.9891999959945679,-18.833589553833008,34.2623176574707,True,stable spiral node sink
0.0299999993294477,0.2293000072240829,0.9865999817848206,-1.1320817470550537,-0.7893650531768799,False,unstable saddle node
0.0299999993294477,0.0296000000089406,0.9855999946594238,-2.7177956104278564,1.8249531984329224,True,stable spiral node sink
0.0299999993294477,0.979099988937378,0.9891999959945679,-12.997572898864746,22.32312774658203,True,stable spiral node sink
0.0399999991059303,0.2348999977111816,0.9865999817848206,-1.1396896839141846,-0.7831318378448486,False,unstable saddle node
0.0399999991059303,0.0294000003486871,0.9855999946594238,-2.733363151550293,1.8484563827514648,True,stable spiral node sink
0.0399999991059303,0.972000002861023,0.9891999959945679,-10.111026763916016,16.422565460205078,True,stable spiral node sink
0.050000000745058,0.2406000047922134,0.9865999817848206,-1.1476811170578003,-0.7763574719429016,False,unstable saddle node
0.050000000745058,0.0292000006884336,0.9855999946594238,-2.748754501342773,1.871690034866333,True,stable spiral node sink
0.050000000745058,0.9648000001907348,0.9891999959945679,-8.371040344238281,12.869511604309082,True,stable spiral node sink
0.0599999986588954,0.2463999986648559,0.9865999817848206,-1.1560590267181396,-0.7690325379371643,False,unstable saddle node
0.0599999986588954,0.0289999991655349,0.9855999946594238,-2.7639756202697754,1.8946645259857176,True,stable spiral node sink
0.0599999986588954,0.9574999809265136,0.9890999794006348,-7.205568313598633,10.489532470703123,True,stable spiral node sink
0.0700000002980232,0.2522999942302704,0.9866999983787537,-1.165772795677185,-0.7615401744842529,False,unstable saddle node
0.0700000002980232,0.0287999995052814,0.9855999946594238,-2.7790327072143555,1.917387843132019,True,stable spiral node sink
0.0700000002980232,0.9501000046730042,0.9890999794006348,-6.370896339416504,8.791123390197754,True,stable spiral node sink
0.0799999982118606,0.2583000063896179,0.9866999983787537,-1.1749306917190552,-0.7530884146690369,False,unstable saddle node
0.0799999982118606,0.0285999998450279,0.9855999946594238,-2.793930530548096,1.939868688583374,True,stable spiral node sink
0.0799999982118606,0.9426000118255616,0.9890999794006348,-5.742682456970215,7.515334606170654,True,stable spiral node sink
0.0900000035762786,0.2644000053405761,0.9866999983787537,-1.184481859207153,-0.7440631985664368,False,unstable saddle node
0.0900000035762786,0.0284000001847744,0.9855999946594238,-2.808676719665528,1.962117075920105,True,stable spiral node sink
0.0900000035762786,0.9348999857902528,0.9890999794006348,-5.247042655944824,6.511096477508545,True,stable spiral node sink
0.1000000014901161,0.2705999910831451,0.9866999983787537,-1.194427490234375,-0.734458327293396,False,unstable saddle node
0.1000000014901161,0.0282000005245208,0.9855999946594238,-2.823275566101074,1.9841406345367432,True,stable spiral node sink
0.1000000014901161,0.2705999910831451,0.9868000149726868,-1.1953747272491455,-0.7348380088806152,False,unstable saddle node
0.1000000014901161,0.9272000193595886,0.9890999794006348,-4.854208946228027,5.717271327972412,True,stable spiral node sink
0.1099999994039535,0.2770000100135803,0.9868000149726868,-1.2056756019592283,-0.7248174548149109,False,unstable saddle node
0.1099999994039535,0.0280000008642673,0.9855999946594238,-2.8377327919006348,2.0059478282928467,True,stable spiral node sink
0.1099999994039535,0.9193000197410583,0.9890000224113464,-4.526832580566406,5.0571818351745605,True,stable spiral node sink
0.1199999973177909,0.2834999859333038,0.9868000149726868,-1.2163946628570557,-0.7141690850257874,False,unstable saddle node
0.1199999973177909,0.0278999991714954,0.9855999946594238,-2.84902572631836,2.0229761600494385,True,stable spiral node sink
0.1199999973177909,0.911300003528595,0.9890000224113464,-4.254199504852295,4.510037422180176,True,stable spiral node sink
0.1299999952316284,0.0276999995112419,0.9855999946594238,-2.8632023334503174,2.044355154037476,True,stable spiral node sink
0.1299999952316284,0.2901999950408935,0.9868000149726868,-1.227511644363403,-0.7030288577079773,False,unstable saddle node
0.1299999952316284,0.9031000137329102,0.9890000224113464,-4.020252227783203,4.042298316955566,True,stable node sink
0.1400000005960464,0.0274999998509883,0.9855999946594238,-2.877251148223877,2.0655388832092285,True,stable spiral node sink
0.1400000005960464,0.2971000075340271,0.9868999719619751,-1.240004301071167,-0.6917027235031128,False,unstable saddle node
0.1400000005960464,0.8948000073432922,0.9890000224113464,-3.819334030151367,3.642273187637329,True,stable spiral node sink
0.1500000059604644,0.0274000000208616,0.9855999946594238,-2.888120174407959,2.081923007965088,True,stable spiral node sink
0.1500000059604644,0.3041000068187713,0.9868999719619751,-1.2520052194595337,-0.6793035268783569,False,unstable saddle node
0.1500000059604644,0.8863000273704529,0.9889000058174133,-3.641784191131592,3.2907538414001465,True,stable spiral node sink
0.1599999964237213,0.0272000003606081,0.9855999946594238,-2.9019157886505127,2.1027207374572754,True,stable spiral node sink
0.1599999964237213,0.3113000094890594,0.9868999719619751,-1.2644697427749634,-0.6662859916687012,False,unstable saddle node
0.1599999964237213,0.8776000142097473,0.9889000058174133,-3.4853739738464355,2.9825007915496826,True,stable spiral node sink
0.1700000017881393,0.0271000005304813,0.9855999946594238,-2.9125208854675293,2.118704319000244,True,stable spiral node sink
0.1700000017881393,0.3186999857425689,0.9869999885559082,-1.2783749103546145,-0.6529414057731628,False,unstable saddle node
0.1700000017881393,0.8687000274658203,0.9889000058174133,-3.345702886581421,2.708761215209961,True,stable spiral node sink
0.1800000071525573,0.0270000007003545,0.9855999946594238,-2.92299747467041,2.134493112564087,True,stable spiral node sink
0.1800000071525573,0.3264000117778778,0.9869999885559082,-1.2918723821640017,-0.6385905146598816,False,unstable saddle node
0.1800000071525573,0.8596000075340271,0.9889000058174133,-3.220118999481201,2.4641170501708984,True,stable spiral node sink
0.1899999976158142,0.0267999991774559,0.9855999946594238,-2.9364359378814697,2.154745817184448,True,stable spiral node sink
0.1899999976158142,0.3343000113964081,0.9869999885559082,-1.3059266805648804,-0.6234418153762817,False,unstable saddle node
0.1899999976158142,0.8501999974250793,0.9887999892234802,-3.10427188873291,2.2407655715942383,True,stable spiral node sink
0.2000000029802322,0.0266999993473291,0.9855999946594238,-2.946671485900879,2.170168876647949,True,stable spiral node sink
0.2000000029802322,0.3425000011920929,0.9871000051498413,-1.321559190750122,-0.6077977418899536,False,unstable saddle node
0.2000000029802322,0.8406000137329102,0.9887999892234802,-2.999953269958496,2.0404317378997803,True,stable spiral node sink
0.209999993443489,0.0265999995172023,0.9855999946594238,-2.9567883014678955,2.1854116916656494,True,stable spiral node sink
0.209999993443489,0.3510000109672546,0.987100005149nf1_8413,-1.3369131088256836,-0.5909174680709839,False,unstable saddle node
0.209999993443489,0.8306000232696533,0.9887999892234802,-2.9027223587036133,1.8551585674285889,True,stable spiral node sink
0.2199999988079071,0.0263999998569488,0.9855999946594238,-2.969903945922852,2.205172061920166,True,stable node sink
0.2199999988079071,0.3598000109195709,0.9871000051498413,-1.352988600730896,-0.5730363726615906,False,unstable saddle node
0.2199999988079071,0.8202999830245972,0.9886999726295471,-2.811769485473633,1.6843878030776978,True,stable spiral node sink
0.2300000041723251,0.026300000026822,0.9855999946594238,-2.9798007011413574,2.220080614089966,True,stable node sink
0.2300000041723251,0.3691000044345855,0.9872000217437744,-1.3709313869476318,-0.5543221235275269,False,unstable saddle node
0.2300000041723251,0.8095999956130981,0.9886999726295471,-2.7275280952453613,1.5267658233642578,True,stable spiral node sink
0.2399999946355819,0.0262000001966953,0.9855999946594238,-2.989589214324951,2.234824657440185,True,stable node sink
0.2399999946355819,0.3788000047206878,0.9872000217437744,-1.3888483047485352,-0.5340241193771362,False,unstable saddle node
0.2399999946355819,0.7985000014305115,0.9886999726295471,-2.6484625339508057,1.3803044557571411,True,stable spiral node sink
0.25,0.0261000003665685,0.9855999946594238,-2.9992713928222656,2.24940824508667,True,stable node sink
0.25,0.3889999985694885,0.9872000217437744,-1.4078561067581177,-0.5122543573379517,False,unstable saddle node
0.25,0.7868000268936157,0.9886000156402588,-2.5717499256134038,1.2409716844558716,True,stable spiral node sink
0.2599999904632568,0.0260000005364418,0.9855999946594238,-3.008850574493408,2.263835906982422,True,stable node sink
0.2599999904632568,0.3998000025749206,0.9872999787330627,-1.429112195968628,-0.489012598991394,False,unstable saddle node
0.2599999904632568,0.7745000123977661,0.9886000156402588,-2.499375104904175,1.109998345375061,True,stable spiral node sink
0.270000010728836,0.025900000706315,0.9855999946594238,-3.0183305740356445,2.2781124114990234,True,stable node sink
0.270000010728836,0.4113999903202057,0.9872999787330627,-1.451042413711548,-0.4633533060550689,False,unstable saddle node
0.270000010728836,0.7615000009536743,0.9886000156402588,-2.42965030670166,0.9854643940925598,True,stable spiral node sink
0.2800000011920929,0.0258000008761882,0.9855999946594238,-3.027712821960449,2.292241096496582,True,stable node sink
0.2800000011920929,0.4239000082015991,0.9873999953269958,-1.4758758544921875,-0.4353082478046417,False,unstable saddle node
0.2800000011920929,0.7476000189781189,0.9884999990463257,-2.360544204711914,0.8651436567306519,True,stable spiral node sink
0.2899999916553497,0.0256999991834163,0.9855999946594238,-3.0369999408721924,2.306225538253784,True,stable node sink
0.2899999916553497,0.4375,0.9873999953269958,-1.502171516418457,-0.4037107229232788,False,unstable saddle node
0.2899999916553497,0.7325999736785889,0.9884999990463257,-2.2933905124664307,0.7488551735877991,True,stable spiral node sink
0.3000000119209289,0.0255999993532896,0.9855999946594238,-3.04619574546814,2.3200716972351074,True,stable node sink
0.3000000119209289,0.4526999890804291,0.987500011920929,-1.5328623056411743,-0.3676880598068237,False,unstable saddle node
0.3000000119209289,0.7160000205039978,0.9883999824523926,-2.22439193725586,0.632891833782196,True,stable spiral node sink
0.3100000023841858,0.0254999995231628,0.9855999946594238,-3.0553014278411865,2.3337810039520264,True,stable node sink
0.3100000023841858,0.4699999988079071,0.9876000285148621,-1.5682591199874878,-0.325157105922699,False,unstable saddle node
0.3100000023841858,0.6972000002861023,0.9883999824523926,-2.15408706665039,0.5158218145370483,True,stable spiral node sink
0.3199999928474426,0.025399999693036,0.9855999946594238,-3.064319372177124,2.3473570346832275,True,stable spiral node sink
0.3199999928474426,0.490799993276596,0.9876000285148621,-1.6105108261108398,-0.2716659307479858,False,unstable saddle node
0.3199999928474426,0.6751000285148621,0.9883000254631042,-2.07791519165039,0.3934947252273559,True,stable spiral node sink
0.3300000131130218,0.0252999998629093,0.9855999946594238,-3.0732524394989014,2.360804557800293,True,stable spiral node sink
0.3300000131130218,0.5182999968528748,0.9876999855041504,-1.6691834926605225,-0.1967441439628601,False,unstable saddle node
0.3300000131130218,0.6462000012397766,0.9882000088691711,-1.988204836845398,0.253716766834259,True,stable spiral node sink
0.34,0.0252000000327825,0.9855999946594238,-3.082102537155152,2.3741259574890137,True,stable spiral node sink
0.3499999940395355,0.0251000002026557,0.9855999946594238,-3.090872049331665,2.3873252868652344,True,stable spiral node sink
0.3600000143051147,0.025000000372529,0.9855999946594238,-3.0995631217956543,2.4004054069519043,True,stable spiral node sink
