k_ma,A,B,trace,determinant,string_of_classification,stable
0.47999998927116394,0.26429998874664307,0.9866999983787537,-1.433587670326233,-0.3361010253429413,unstable saddle node,False
0.47999998927116394,0.7405999898910522,0.9884999990463257,-2.3753888607025146,0.8981503248214722,stable spiral node sink,True
0.49000000953674316,0.04749999940395355,0.9857000112533569,-2.130213737487793,0.929770290851593,stable spiral node sink,True
0.49000000953674316,0.27070000767707825,0.9868000149726868,-1.4415578842163086,-0.3308405876159668,unstable saddle node,False
0.49000000953674316,0.7332000136375427,0.9884999990463257,-2.3470168113708496,0.8497432470321655,stable spiral node sink,True
0.5,0.0471000000834465,0.9857000112533569,-2.140277862548828,0.945231020450592,stable spiral node sink,True
0.5,0.27720001339912415,0.9868000149726868,-1.4489692449569702,-0.32486051321029663,unstable saddle node,False
0.5,0.725600004196167,0.9883999824523926,-2.318118095397949,0.8021799921989441,stable spiral node sink,True
0.5099999904632568,0.046799998730421066,0.9857000112533569,-2.1489250659942627,0.9584921002388,stable spiral node sink,True
0.5099999904632568,0.2840000092983246,0.9868000149726868,-1.4568471908569336,-0.31836995482444763,unstable saddle node,False
0.5099999904632568,0.7178000211715698,0.9883999824523926,-2.290715217590332,0.7563193440437317,stable spiral node sink,True
0.5199999809265137,0.04650000110268593,0.9857000112533569,-2.157533884048462,0.9716924428939819,stable spiral node sink,True
0.5199999809265137,0.29100000858306885,0.9868000149726868,-1.4651752710342407,-0.31129562854766846,unstable saddle node,False
0.5199999809265137,0.7096999883651733,0.9883999824523926,-2.263441801071167,0.7111292481422424,stable spiral node sink,True
0.5299999713897705,0.04619999974966049,0.9857000112533569,-2.1661062240600586,0.984834611415863,stable spiral node sink,True
0.5299999713897705,0.29829999804496765,0.9868999719619751,-1.4749668836593628,-0.30375972390174866,unstable saddle node,False
0.5299999713897705,0.7013999819755554,0.9883999824523926,-2.2366621494293213,0.6672235727310181,stable spiral node sink,True
0.5400000214576721,0.045899998396635056,0.9857000112533569,-2.1746432781219482,0.9979204535484314,stable spiral node sink,True
0.5400000214576721,0.3059000074863434,0.9868999719619751,-1.4843714237213135,-0.2953964173793793,unstable saddle node,False
0.5400000214576721,0.692799985408783,0.9883000254631042,-2.209040403366089,0.6237344145774841,stable spiral node sink,True
0.550000011920929,0.04560000076889992,0.9857000112533569,-2.1831471920013428,1.0109531879425049,stable spiral node sink,True
0.550000011920929,0.31380000710487366,0.9868999719619751,-1.4943604469299316,-0.2863024175167084,unstable saddle node,False
0.550000011920929,0.6837999820709229,0.9883000254631042,-2.182307243347168,0.5808975100517273,stable spiral node sink,True
0.5600000023841858,0.04529999941587448,0.9857000112533569,-2.1916186809539795,1.023934245109558,stable spiral node sink,True
0.5600000023841858,0.32199999690055847,0.9869999885559082,-1.5059078931808472,-0.276559978723526,unstable saddle node,False
0.5600000023841858,0.6744999885559082,0.9883000254631042,-2.155811071395874,0.5389570593833923,stable spiral node sink,True
0.5699999928474426,0.04500000178813934,0.9857000112533569,-2.2000598907470703,1.0368664264678955,stable spiral node sink,True
0.5699999928474426,0.33070001006126404,0.9869999885559082,-1.5173170566558838,-0.2657453417778015,unstable saddle node,False
0.5699999928474426,0.6646999716758728,0.9882000088691711,-2.1279945373535156,0.4967867136001587,stable spiral node sink,True
0.5799999833106995,0.04479999840259552,0.9857000112533569,-2.207017421722412,1.0475043058395386,stable spiral node sink,True
0.5799999833106995,0.3398999869823456,0.9869999885559082,-1.529594898223877,-0.2538836598396301,unstable saddle node,False
0.5799999833106995,0.6543999910354614,0.9882000088691711,-2.100944995880127,0.4551039934158325,stable spiral node sink,True
0.5899999737739563,0.04450000077486038,0.9857000112533569,-2.215392589569092,1.06033194065094,stable spiral node sink,True
0.5899999737739563,0.3497999906539917,0.9871000051498413,-1.5439409017562866,-0.24084824323654175,unstable saddle node,False
0.5899999737739563,0.6434999704360962,0.9882000088691711,-2.0734691619873047,0.413373738527298,stable spiral node sink,True
