k_mb,A,B,trace,determinant,string_of_classification,stable
0.8299999833106995,0.7910000085830688,0.9839000105857849,-2.0341134071350098,0.9224377870559692,stable spiral node sink,True
0.8399999737739563,0.052299998700618744,0.9769999980926514,-1.43340265750885,0.46652019023895264,stable spiral node sink,True
0.8399999737739563,0.21649999916553497,0.9789999723434448,-0.8070342540740967,-0.22433890402317047,unstable saddle node,False
0.8399999737739563,0.7910000085830688,0.9836999773979187,-2.0224180221557617,0.9145095944404602,stable spiral node sink,True
0.8500000238418579,0.052299998700618744,0.9768000245094299,-1.4225022792816162,0.46101415157318115,stable spiral node sink,True
0.8500000238418579,0.21629999577999115,0.9786999821662903,-0.7957306504249573,-0.22169478237628937,unstable saddle node,False
0.8500000238418579,0.791100025177002,0.9836000204086304,-2.012070655822754,0.9078068733215332,stable spiral node sink,True
0.8600000143051147,0.052400000393390656,0.9764999747276306,-1.410106897354126,0.45419156551361084,stable spiral node sink,True
0.8600000143051147,0.21610000729560852,0.9785000085830688,-0.7851400375366211,-0.2191849946975708,unstable saddle node,False
0.8600000143051147,0.791100025177002,0.9835000038146973,-2.001429557800293,0.9005805253982544,stable spiral node sink,True
0.8700000047683716,0.052400000393390656,0.9761999845504761,-1.3991988897323608,0.4486653804779053,stable spiral node sink,True
0.8700000047683716,0.2160000056028366,0.9782999753952026,-0.7747471928596497,-0.21683377027511597,unstable saddle node,False
0.8700000047683716,0.7911999821662903,0.983299970626831,-1.9910390377044678,0.893842339515686,stable spiral node sink,True
0.8799999952316284,0.05249999836087227,0.9760000109672546,-1.3877861499786377,0.442424476146698,stable spiral node sink,True
0.8799999952316284,0.21580000221729279,0.9781000018119812,-0.764629602432251,-0.21443171799182892,unstable saddle node,False
0.8799999952316284,0.7911999821662903,0.9832000136375427,-1.9808709621429443,0.8869329690933228,stable spiral node sink,True
0.8899999856948853,0.05249999836087227,0.9757000207901001,-1.3773462772369385,0.4371555745601654,stable spiral node sink,True
0.8899999856948853,0.21559999883174896,0.9778000116348267,-0.7543081045150757,-0.21201057732105255,unstable saddle node,False
0.8899999856948853,0.7912999987602234,0.9830999970436096,-1.971463680267334,0.880839467048645,stable spiral node sink,True
0.8999999761581421,0.05260000005364418,0.9754999876022339,-1.3663759231567383,0.4311819076538086,stable spiral node sink,True
0.8999999761581421,0.21539999544620514,0.9775999784469604,-0.7446393370628357,-0.20971107482910156,unstable saddle node,False
0.8999999761581421,0.7912999987602234,0.9829000234603882,-1.9612250328063965,0.8738870024681091,stable spiral node sink,True
0.9100000262260437,0.05260000005364418,0.9751999974250793,-1.3563733100891113,0.4261530041694641,stable spiral node sink,True
0.9100000262260437,0.21529999375343323,0.977400004863739,-0.7351369857788086,-0.20756034553050995,unstable saddle node,False
0.9100000262260437,0.7914000153541565,0.9828000068664551,-1.9522454738616943,0.868070662021637,stable spiral node sink,True
0.9100000262260437,0.7912999987602234,0.9828000068664551,-1.9517052173614502,0.8674143552780151,stable spiral node sink,True
0.9200000166893005,0.05260000005364418,0.9749000072479248,-1.3465816974639893,0.4212341010570526,stable spiral node sink,True
0.9200000166893005,0.2151000052690506,0.9771999716758728,-0.7258819341659546,-0.20535504817962646,unstable saddle node,False
0.9200000166893005,0.7914000153541565,0.982699990272522,-1.9429264068603516,0.8617302179336548,stable spiral node sink,True
0.9300000071525574,0.05270000174641609,0.9746999740600586,-1.3362241983413696,0.41562527418136597,stable spiral node sink,True
0.9300000071525574,0.21490000188350677,0.9769999980926514,-0.7168241739273071,-0.2031947523355484,unstable saddle node,False
0.9300000071525574,0.7914000153541565,0.9825999736785889,-1.9338011741638184,0.8555219769477844,stable spiral node sink,True
0.9399999976158142,0.05270000174641609,0.974399983882904,-1.3268288373947144,0.41092371940612793,stable spiral node sink,True
0.9399999976158142,0.21469999849796295,0.9767000079154968,-0.707557201385498,-0.20101319253444672,unstable saddle node,False
0.9399999976158142,0.7914999723434448,0.9824000000953674,-1.9249218702316284,0.8497657179832458,stable spiral node sink,True
0.949999988079071,0.052799999713897705,0.9740999937057495,-1.316400170326233,0.40529128909111023,stable spiral node sink,True
0.949999988079071,0.21459999680519104,0.9764999747276306,-0.6988351941108704,-0.1990383118391037,unstable saddle node,False
0.949999988079071,0.7914999723434448,0.9822999835014343,-1.9161722660064697,0.8438092470169067,stable spiral node sink,True
0.9599999785423279,0.052799999713897705,0.9739000201225281,-1.3078243732452393,0.4010449945926666,stable spiral node sink,True
0.9599999785423279,0.21439999341964722,0.9763000011444092,-0.6903374195098877,-0.19700559973716736,unstable saddle node,False
0.9599999785423279,0.7915999889373779,0.982200026512146,-1.908139944076538,0.8386080861091614,stable spiral node sink,True
0.9700000286102295,0.05290000140666962,0.9735999703407288,-1.2977585792541504,0.39563366770744324,stable spiral node sink,True
0.9700000286102295,0.2142000049352646,0.9761000275611877,-0.6820132732391357,-0.1950126737356186,unstable saddle node,False
0.9700000286102295,0.7915999889373779,0.9821000099182129,-1.89973783493042,0.8328845500946045,stable spiral node sink,True
0.9800000190734863,0.05290000140666962,0.9732999801635742,-1.2890894412994385,0.3913304805755615,stable spiral node sink,True
0.9800000190734863,0.21400000154972076,0.9758999943733215,-0.6738572120666504,-0.19305825233459473,unstable saddle node,False
0.9800000190734863,0.7915999889373779,0.9818999767303467,-1.8910398483276367,0.8269690871238708,stable spiral node sink,True
0.9900000095367432,0.05299999937415123,0.9731000065803528,-1.2797977924346924,0.38636791706085205,stable spiral node sink,True
0.9900000095367432,0.21389999985694885,0.975600004196167,-0.6654436588287354,-0.19117702543735504,unstable saddle node,False
0.9900000095367432,0.791700005531311,0.9818000197410583,-1.8835103511810303,0.8220949172973633,stable spiral node sink,True
