k_ma,A,B,trace,determinant,string_of_classification,stable
0.3100000023841858,0.4699999988079071,0.9876000285148621,-1.5682591199874878,-0.325157105922699,unstable saddle node,False
0.3100000023841858,0.6972000002861023,0.9883999824523926,-2.1540870666503906,0.5158218145370483,stable node sink,True
0.3199999928474426,0.02539999969303608,0.9855999946594238,-3.064319372177124,2.3473570346832275,stable node sink,True
0.3199999928474426,0.49079999327659607,0.9876000285148621,-1.6105108261108398,-0.27166593074798584,unstable saddle node,False
0.3199999928474426,0.6751000285148621,0.9883000254631042,-2.0779151916503906,0.39349472522735596,stable node sink,True
0.33000001311302185,0.025299999862909317,0.9855999946594238,-3.0732524394989014,2.360804557800293,stable node sink,True
0.33000001311302185,0.5182999968528748,0.9876999855041504,-1.6691834926605225,-0.1967441439628601,unstable saddle node,False
0.33000001311302185,0.6462000012397766,0.9882000088691711,-1.988204836845398,0.25371676683425903,stable node sink,True
0.34,0.025200000032782555,0.9855999946594238,-3.0821025371551514,2.3741259574890137,stable node sink,True
0.3499999940395355,0.025100000202655792,0.9855999946594238,-3.090872049331665,2.3873252868652344,stable node sink,True
0.36000001430511475,0.02500000037252903,0.9855999946594238,-3.0995631217956543,2.4004054069519043,stable node sink,True
0.3700000047683716,0.024900000542402267,0.9855999946594238,-3.1081769466400146,2.4133687019348145,stable node sink,True
0.3799999952316284,0.024900000542402267,0.9855999946594238,-3.113496780395508,2.4213786125183105,stable node sink,True
0.38999998569488525,0.024800000712275505,0.9855999946594238,-3.1219563484191895,2.434108257293701,stable node sink,True
0.4000000059604645,0.024700000882148743,0.9855999946594238,-3.130345106124878,2.446730136871338,stable node sink,True
0.4099999964237213,0.02459999918937683,0.9855999946594238,-3.1386642456054688,2.459246873855591,stable node sink,True
0.42,0.02449999935925007,0.9855999946594238,-3.146915912628174,2.471660852432251,stable node sink,True
0.4300000071525574,0.02449999935925007,0.9855999946594238,-3.151854991912842,2.4790961742401123,stable node sink,True
0.4399999976158142,0.024399999529123306,0.9855999946594238,-3.1599698066711426,2.491302967071533,stable node sink,True
0.44999998807907104,0.024299999698996544,0.9855999946594238,-3.1680216789245605,2.5034141540527344,stable node sink,True
0.46000000834465027,0.024299999698996544,0.9855999946594238,-3.172750949859619,2.510533332824707,stable node sink,True
0.4699999988079071,0.02419999986886978,0.9855999946594238,-3.1806752681732178,2.522451639175415,stable node sink,True
0.47999998927116394,0.02410000003874302,0.9855999946594238,-3.188540458679199,2.534280300140381,stable node sink,True
0.49,0.02410000003874302,0.9855999946594238,-3.1930742263793945,2.541104555130005,stable node sink,True
0.5,0.024000000208616257,0.9855999946594238,-3.2008204460144043,2.55275297164917,stable node sink,True
0.5099999904632568,0.023900000378489494,0.9855999946594238,-3.208512783050537,2.564319133758545,stable node sink,True
0.5199999809265137,0.023900000378489494,0.9855999946594238,-3.212862014770508,2.5708653926849365,stable node sink,True
0.5299999713897705,0.023800000548362732,0.9855999946594238,-3.220442771911621,2.5822627544403076,stable node sink,True
0.5400000214576721,0.023800000548362732,0.9855999946594238,-3.2246756553649902,2.5886335372924805,stable node sink,True
0.550000011920929,0.02370000071823597,0.9855999946594238,-3.232149600982666,2.5998690128326416,stable node sink,True
0.5600000023841858,0.02370000071823597,0.9855999946594238,-3.2362711429595947,2.606072187423706,stable node sink,True
0.5699999928474426,0.023600000888109207,0.9855999946594238,-3.2436423301696777,2.6171517372131348,stable node sink,True
0.5799999833106995,0.023499999195337296,0.9855999946594238,-3.250967502593994,2.628161907196045,stable node sink,True
0.5899999737739563,0.023499999195337296,0.9855999946594238,-3.2549290657043457,2.6341240406036377,stable node sink,True
0.6000000238418579,0.023399999365210533,0.9855999946594238,-3.2621593475341797,2.6449902057647705,stable node sink,True
0.6100000143051147,0.023399999365210533,0.9855999946594238,-3.266019821166992,2.6507997512817383,stable node sink,True
0.6200000047683716,0.02329999953508377,0.9855999946594238,-3.2731575965881348,2.661525249481201,stable node sink,True
0.6299999952316284,0.02329999953508377,0.9855999946594238,-3.276920795440674,2.6671881675720215,stable node sink,True
0.6399999856948853,0.02319999970495701,0.9855999946594238,-3.283970355987549,2.6777806282043457,stable node sink,True
0.6499999761581421,0.02319999970495701,0.9855999946594238,-3.287639617919922,2.683302402496338,stable node sink,True
0.6600000262260437,0.023099999874830246,0.9855999946594238,-3.294605255126953,2.693767547607422,stable node sink,True
0.6700000166893005,0.023099999874830246,0.9855999946594238,-3.298184394836426,2.699153184890747,stable node sink,True
0.6800000071525574,0.023099999874830246,0.9855999946594238,-3.301720142364502,2.7044732570648193,stable node sink,True
0.6899999976158142,0.023000000044703484,0.9855999946594238,-3.308560848236084,2.714749336242676,stable node sink,True
0.699999988079071,0.023000000044703484,0.9855999946594238,-3.3120107650756836,2.719940185546875,stable node sink,True
0.7099999785423279,0.02290000021457672,0.9855999946594238,-3.3187761306762695,2.730102300643921,stable node sink,True
0.7200000286102295,0.02290000021457672,0.9855999946594238,-3.322144031524658,2.7351696491241455,stable node sink,True
0.7300000190734863,0.02280000038444996,0.9855999946594238,-3.3288357257843018,2.7452194690704346,stable node sink,True
0.7400000095367432,0.02280000038444996,0.9855999946594238,-3.3321244716644287,2.7501676082611084,stable node sink,True
0.75,0.02280000038444996,0.9855999946594238,-3.335374355316162,2.7550573348999023,stable node sink,True
0.7599999904632568,0.022700000554323196,0.9855999946594238,-3.3419580459594727,2.764944076538086,stable node sink,True
0.7699999809265137,0.022700000554323196,0.9855999946594238,-3.345132827758789,2.7697203159332275,stable node sink,True
0.7799999713897705,0.022600000724196434,0.9855999946594238,-3.3516504764556885,2.7795066833496094,stable node sink,True
